,State,RRMSE_cases,RRMSE_deaths,max_cases,min_cases,medium_cases,average_cases,standard_error_cases,max_deaths,min_deaths,medium_deaths,average_deaths,standard_error_deaths
0,Alabama,0.023912698802829722,0.031740115528743305,104296.93912181117,3212.9374013627757,24974.090202119096,35186.081077051575,6098.859522623951,2735.948062525239,1.0738016812040756,418.9007978857324,767.7898623683052,163.37551610816772
1,Alaska,0.020968388510840506,0.035746803311602904,84509.04773008668,3840.649961105928,30836.981725356745,35319.915804308504,5048.469872243877,1727.7090381574683,1.4273293764552715,366.4300123665181,556.1569808309073,106.89367629587836
2,Arizona,0.01338910432250871,0.016469682153503383,100478.45824296141,1151.4073223507694,27024.6267770129,35480.131648501134,6146.561230782623,3089.2514205744546,9.913238561107216,548.1008147035134,922.2560426785125,187.00514116367043
3,Arkansas,0.03066067894250123,0.021268345702784637,88737.4485526181,4141.306364309992,29179.352984541623,35058.56678183921,5232.967720260417,1651.427694119398,1.331778883815936,360.81737330104016,533.1731975922905,101.3866224114867
4,California,0.01139136081169024,0.019920193709091313,96323.38844277493,3127.832504455511,27570.068077849093,35461.86490668706,5746.767169923932,2625.7309735671984,51.78300177741649,577.4220837900855,860.2700737404701,156.48775398795982
5,Colorado,0.014650601520717713,0.016357320515759034,92875.18972122937,2716.258833505195,28790.17451186912,35368.424918677374,5610.949266850816,3359.732544330225,33.660162633989174,625.3664887695858,1014.8407257745304,199.89133985477017
6,Connecticut,0.015170496201284932,0.024238754915425376,116494.31957913146,1082.3979121859377,22039.286119676817,35469.24476980572,6955.847731098908,5196.442029595462,15.132070037966907,529.9345217202115,1234.8822088490124,292.1415580637753
7,Delaware,0.02036396981004303,0.05296123796666541,121114.13825093191,2517.2851071563705,21418.484432607584,35658.10781091127,6912.351278520732,2704.8105391016775,1.5887888728012736,361.3848688913332,715.752648546918,157.5213022159674
8,District of Columbia,0.017040992282260355,0.03782215000739524,107789.74448996158,2623.1988503095704,24053.743301643837,35427.52472130215,6394.773000055771,2812.8109281720963,0.847819878285145,359.4499958066203,728.5707077121036,163.0638215400452
9,Florida,0.009827682199853256,0.015526230187600782,101930.5449670722,1523.9594288000721,26266.524871242604,35522.272124662624,6229.602331040275,2300.129031294856,32.624711785073956,378.5346745112221,667.6189895101636,135.34416964729746
10,Georgia,0.019981909959466096,0.028627234286038167,104680.76607367203,1944.728720091053,25631.383340108183,35532.48256997745,6258.18992333802,3748.113579584982,45.02341802102021,803.7384258382237,1220.2171454560614,229.42893219962548
11,Hawaii,0.014743864705273797,0.0594533399568436,86812.21088263633,3325.8541986493974,30297.36110731552,35435.768737760496,5291.134084822191,1224.2224299461504,0.1973814136653312,134.804211807645,315.38686973197144,73.1249552785332
12,Idaho,0.014163029793576296,0.0824918640920503,96517.24152327256,1755.1006772182982,26867.47884717863,35453.40548019059,6171.519678629966,1683.1833662640925,0.30306444307397995,271.6868779463887,500.2433877474599,105.59140999355262
13,Illinois,0.01275745426724623,0.013132526149152567,107829.7854224785,1545.492410214802,24515.021326609425,35435.4884877016,6450.068272304674,3585.606478609922,10.666056779813406,446.4659948493112,933.4639389477757,208.98246359550987
14,Indiana,0.01315473426278898,0.029629978855900137,110573.59530273468,777.1986237514682,23615.55461117142,35453.01955839063,6767.327544266405,5249.423236504475,27.791142290276184,688.4215412608377,1409.1991489851266,310.3103752585963
15,Iowa,0.01448368223184513,0.0354852831708386,105743.54509701095,3189.388036626422,24693.35124667243,35319.463155064856,6193.700128386689,2417.3696583040683,0.797792750476461,357.9409625811131,670.9604097291937,144.26442123468792
16,Kansas,0.016548673468442236,0.023342163213275004,102731.7155381841,2090.5549506499756,25853.38311726332,35408.00909308163,6200.736447696495,4221.733606096723,106.52991457559058,656.5435050110493,1196.5952158322116,241.49531029090411
17,Kentucky,0.024740032565308004,0.02236677171144012,105978.89642421126,2320.829151680881,24722.52160389684,35196.23371867267,6300.5296599611,5291.383134983244,49.064977917426475,829.3314682289889,1512.1558362349167,314.69183280481843
18,Louisiana,0.0117823325958478,0.015779009199123513,103056.79697372919,1853.4739188796868,23732.185247371337,35542.59353604307,6466.898191054946,4273.580528387765,35.274983753655064,878.5422581310547,1368.6576033843462,259.5203494388709
19,Maine,0.02165602299644589,0.034723342973732425,81715.33383482927,6636.204967337044,30635.715696075524,35244.47183745313,4701.380723903193,2056.0055720102455,1.1235958766994623,364.31768129570116,612.9320539707713,124.81162969900055
20,Maryland,0.018871728575062596,0.028705413446887176,122282.23993706325,1353.3633898226517,20593.666204153924,35443.81451774063,7161.774591948786,3603.946312256327,11.588685192090344,288.97850609688635,771.6826250237356,194.73803996359018
21,Massachusetts,0.014712669016484202,0.01505361797144398,112852.18414794841,1216.9415285041293,23433.947233543968,35449.96765533824,6721.962679173305,3290.517475459823,2.043466918849675,320.1256533507726,777.208080735538,187.091890556895
22,Michigan,0.010478678710202128,0.010283141442183388,103292.78399543943,1273.7672481156244,25312.997349729718,35499.191352520946,6390.723196906269,5731.170894850942,7.861687634732652,771.9897665951548,1549.3627292181143,340.7067597398121
23,Minnesota,0.023522669521663955,0.02018048925562869,91147.70357007933,3821.481523796975,28740.30884681805,35237.962290705655,5337.672425237277,3536.2485425645923,1.843862025834166,502.3157374135486,957.5651308417674,207.44292370672437
24,Mississippi,0.027595322762082583,0.019545789823216725,99707.1232394679,1886.9742643140385,26537.59245756808,35040.205317637316,6000.379525433646,3208.5222700615755,13.26444294884971,506.0672836180145,910.2396832664734,190.82385702259077
25,Missouri,0.013574071939068977,0.02356072812643988,105847.87580371386,899.8661072636371,25220.806469571027,35456.46044019,6486.66234461531,2929.8838804627085,25.566907114898136,392.6765551034301,789.9525970566161,171.7455740316883
26,Montana,0.016171934046065567,0.050447978720266566,81999.05666902932,4752.642993307684,31380.777245575206,35366.27964234707,4955.350658251179,1370.5956281678004,1.4582580341864584,450.55099772505673,541.209121980121,91.37512451233235
27,Nebraska,0.01302706873875691,0.026102632835173622,104455.40880925613,6637.99678251799,24285.947396042313,35418.124281028206,5793.246258679777,2298.488249043295,1.3408033978867266,364.6413696917816,666.2319382591696,139.90084747100138
28,Nevada,0.011528728613331287,0.02681260046541588,94928.2460978074,2655.330578310871,28356.349741576727,35510.74323053024,5718.9837257349855,3331.027551460834,27.505224267442635,594.8440086102621,987.3494390661334,197.45405194335206
29,New Hampshire,0.009635234542020284,0.04379376204133183,95913.11795563682,3033.1374989048163,27703.473815623078,35522.32512815033,5758.961490727222,2074.8532334655974,0.8388528935386381,273.0672625125054,554.8126543883651,122.84140384132647
30,New Jersey,0.008722134912380976,0.01497974035384267,106372.3019832993,911.3455627316828,24899.714779282902,35527.37228437023,6530.188099064773,3718.8483307242104,9.906258197648842,420.1845744513099,948.6509047052716,217.85975245339424
31,New Mexico,0.01848887988541378,0.035639267062850886,107344.7596294125,4199.416847495033,24136.077323014673,35396.488794721845,6169.242284584399,2188.1036100501597,0.6971218659574396,280.2449717239216,566.5384703075521,126.7304361028116
32,New York,0.009208275706043507,0.002600854739752454,94736.60957368171,2413.2396073785567,28478.81976238366,35725.80795886913,5666.861002192388,5267.302464354825,16.865211554993873,702.7529015993892,1449.254360619055,316.0157302236847
33,North Carolina,0.017837263544456344,0.03274428456425092,102082.57741320852,1707.3432448649703,25972.403807399674,35356.974187147716,6171.202296381559,1931.696674028178,0.2775283520922795,193.22927539058165,474.5167566252224,112.80215001190393
34,North Dakota,0.01566633223990724,0.0661841016290548,92581.34748998421,3722.7069739608924,28275.956723865456,35313.03336487088,5542.403832765677,1950.2097656047004,0.9458190346413957,372.53529774099275,600.5524895848162,119.88229131689276
35,Ohio,0.012916316535070648,0.017791341727622593,101996.97145861134,1755.768589984767,26350.953628285737,35394.57392827679,6176.600664726455,3897.6876516233883,5.905435390655747,598.7832147752952,1086.2953407962498,230.74180525481768
36,Oklahoma,0.016335981274452682,0.0316968053299461,104009.5306212491,1335.8910670921055,26239.495961291006,35763.23339999386,6374.824635339703,5021.385354170707,19.284801091078144,826.5696289656111,1468.7050376440607,305.2764432430351
37,Oregon,0.015591329839223655,0.04510844944457744,88668.94312478165,3674.9637904015203,29685.658692696656,35314.15996144577,5318.694331842942,2758.191287640041,85.08412029162089,794.8539399503552,1019.1419625250238,165.88352762565776
38,Pennsylvania,0.013436030866705653,0.03132007098505045,117582.52138679758,884.1665506398301,20664.655825680446,35436.04953978892,7142.611336088699,2773.9146501866244,2.6600514593768696,236.46246745908175,626.9766182471348,155.25505206870832
39,Rhode Island,0.020496450630153415,0.027807656318493468,131739.20187510422,1666.4448440779788,18277.498517254964,35266.344984689465,7492.65966630711,3138.3581737678173,1.0348105275904316,308.3104334151309,744.9022511981042,178.24360176109064
40,South Carolina,0.014483897763444798,0.019618315682138864,99751.25901396823,2253.3438202498014,26384.688225209815,35412.94722372698,6050.399587937735,2426.454675258311,36.24174058281916,521.9062300678988,787.2380761018153,145.2803773181555
41,South Dakota,0.025997953910176314,0.07735724703728654,135817.66619055197,4181.394465843988,17207.604149855662,35138.307190326515,7406.542922129792,1291.7798291121592,403.00995638159424,509.8832358644075,630.7051843931977,51.60203108396155
42,Tennessee,0.01727582824484239,0.024549510002862786,93661.8890679178,2023.9619103563678,28792.410743516324,35327.46850917708,5740.825428703889,1778.2247746675516,0.4801673024672189,245.51733567886404,494.3090536823308,108.14191983191901
43,Texas,0.018283518943817932,0.01607295468977525,110015.15742676376,1617.0452361580956,24014.74495158293,35425.405257396924,6562.021991952316,2304.0524172585033,16.24297009965865,345.63814112581696,646.9277706535936,136.7093360844022
44,Utah,0.015167261602207658,0.0344926594280299,94200.65841244883,2398.9094468742765,28419.841665547618,35454.8403814112,5712.996844414983,674.187541746791,0.5729833084439532,137.75069802426884,213.02035921165856,41.40497582038289
45,Vermont,0.022093796394776516,0.0219586471299666,92483.1465644687,2210.262270098231,29032.839720138243,35401.4254085702,5627.928383890488,3628.66709381189,94.5676990070907,1415.3898958975444,1540.25905107648,219.51690824579063
46,Virginia,0.015703028456884916,0.062123862906071456,114890.80462166955,1886.4177076931514,22686.37329642915,35409.35881450271,6744.133301109475,2865.2502841186665,25.693383460405016,389.8166707314745,771.1888301802735,166.8111778807229
47,Washington,0.021121859283087536,0.019615133749513607,78774.83782994596,6034.737236780764,31918.80358281191,35261.886556914964,4595.952075720849,3775.5048869680054,383.2706577807213,1497.5583838522427,1700.7878193219588,209.8328840288667
48,West Virginia,0.04128129329420379,0.05626674621284716,104671.20374407001,2929.4664117539896,23264.063047526208,34636.72977784787,6305.296855524814,1215.6461114661583,0.024951170138745624,117.06523793056951,299.77363698066836,71.91326462002971
49,Wisconsin,0.025682890685205493,0.017259712551028185,90365.38986046886,2560.1612007674084,29424.59754165308,35145.32340590422,5503.822942489631,3585.536659239317,26.3728653091657,576.352851282301,1034.759525274753,214.42414271520636
50,Wyoming,0.03442595630120389,1.0369501953489801,93908.31404804491,5574.9665629407245,26468.961242408204,34991.26814136048,5498.539284260384,70.45710276884822,0.0062005643839684425,10.038083135577644,19.677679720759265,4.2983504932664305
